이름,본인과의관계,재산구분,재산의 종류,소재지 면적 등 권리의 명세,현재가액,토지주소,토지면적,Latitude,Longitude
정동만,본인,토지,답,"부산광역시 기장군 일광읍 신평리 293번지 1,127.00㎡",195196.0,부산광역시 기장군 일광읍 신평리 293번지,"1,127.00㎡",35.3007462343148,129.247190067989
전봉민,본인,토지,답,"부산광역시 기장군 장안읍 월내리 566번지 1,187.00㎡",174845.0,부산광역시 기장군 장안읍 월내리 566번지,"1,187.00㎡",35.3248459664684,129.267919754288
이주환,본인,토지,답,부산광역시 해운대구 송정동 781-1번지 595.00㎡ 중89.25㎡,98621.0,부산광역시 해운대구 송정동 781-1번지,595.00㎡ 중89.25㎡,35.1741099677831,129.197231692398
이주환,본인,토지,답,부산광역시 해운대구 송정동 781-3번지 140.00㎡ 중21.00㎡,20422.0,부산광역시 해운대구 송정동 781-3번지,140.00㎡ 중21.00㎡,35.1742333097057,129.197103862453
이주환,본인,토지,답,부산광역시 해운대구 송정동 781-4번지 290.00㎡ 중43.50㎡,51852.0,부산광역시 해운대구 송정동 781-4번지,290.00㎡ 중43.50㎡,35.1742818616129,129.19703043017
강준현,모,토지,답,세종특별자치시 금남면 발산리 110-6번지 274.00㎡,95845.0,세종특별자치시 금남면 발산리 110-6번지,274.00㎡,36.4534828159953,127.285393112905
강준현,모,토지,답,세종특별자치시 금남면 발산리 111-3번지 57.00㎡,19693.0,세종특별자치시 금남면 발산리 111-3번지,57.00㎡,36.4534423639027,127.285087203214
강준현,모,토지,답,세종특별자치시 금남면 발산리 111-6번지 58.00㎡,21402.0,세종특별자치시 금남면 발산리 111-6번지,58.00㎡,36.4533642150437,127.285396471135
홍성국,부,토지,답,"세종특별자치시 연서면 신대리 316번지 0.00㎡ 중 0.00㎡ (총면적 4,040.00㎡ 감소, 지분면적 1,010.00㎡ 감소)",0.0,세종특별자치시 연서면 신대리 316번지,"0.00㎡ 중 0.00㎡ (총면적 4,040.00㎡ 감소, 지분면적 1,010.00㎡ 감소)",36.5993366151058,127.243617534295
홍성국,부,토지,답,"세종특별자치시 연서면 신대리 370번지 3,319.00㎡ 중 1,659.50㎡",127781.0,세종특별자치시 연서면 신대리 370번지,"3,319.00㎡ 중 1,659.50㎡",36.5924034067631,127.245071409813
홍성국,부,토지,답,"세종특별자치시 연서면 신대리 384번지 2,820.00㎡",189786.0,세종특별자치시 연서면 신대리 384번지,"2,820.00㎡",36.5914319542793,127.245257082981
홍성국,부,토지,답,세종특별자치시 연서면 신대리 385번지 955.00㎡ 중477.50㎡,32135.0,세종특별자치시 연서면 신대리 385번지,955.00㎡ 중477.50㎡,36.5916948695585,127.245581877701
서병수,본인,토지,답,"울산광역시 울주군 범서읍 사연리 43-13번지 1,967.00㎡",248235.0,울산광역시 울주군 범서읍 사연리 43-13번지,"1,967.00㎡",35.5792517604056,129.216813503542
서범수,본인,토지,답,"울산광역시 울주군 범서읍 사연리 77-13번지 2,952.00㎡",385236.0,울산광역시 울주군 범서읍 사연리 77-13번지,"2,952.00㎡",35.5775075158329,129.213477460898
인재근,본인,토지,답,"인천광역시 강화군 교동면 1684-2번지 1,237.70㎡",28467.0,인천광역시 강화군 교동면 1684-2번지,"1,237.70㎡",37.7901598122494,126.29849980313
인재근,본인,토지,답,"인천광역시 강화군 교동면 952-3번지 6,957.20㎡",153054.0,인천광역시 강화군 교동면 952-3번지,"6,957.20㎡",37.7893233399976,126.247621136123
김경협,본인,토지,답,인천광역시 강화군 내가면 고천리 1339-3번지 793.00㎡,39967.0,인천광역시 강화군 내가면 고천리 1339-3번지,793.00㎡,37.7106676411323,126.403383717231
인재근,본인,토지,답,"인천광역시 강화군 하점면 1174-13번지 9,641.20㎡",250666.0,인천광역시 강화군 하점면 1174-13번지,"9,641.20㎡",37.7585108438256,126.394901370752
고상근,본인,토지,답,"인천광역시 강화군 화도면 여차리 1009-3번지 1,621.00㎡중 324.89㎡",11533.0,인천광역시 강화군 화도면 여차리 1009-3번지,"1,621.00㎡중 324.89㎡",37.6072330069317,126.393060164867
송병철,배우자,토지,답,"인천광역시 남동구 장수동 104-1번지 734.00㎡ 중 42.14㎡ (총면적 734.00㎡ 증가, 지분면적 42.14㎡ 증가)",8432.0,인천광역시 남동구 장수동 104-1번지,"734.00㎡ 중 42.14㎡ (총면적 734.00㎡ 증가, 지분면적 42.14㎡ 증가)",37.4590617503366,126.768545386098
송병철,배우자,토지,답,"인천광역시 남동구 장수동 104-7번지 122.00㎡ 중 7.00㎡ (총면적 122.00㎡ 증가, 지분면적 7.00㎡ 증가)",417.0,인천광역시 남동구 장수동 104-7번지,"122.00㎡ 중 7.00㎡ (총면적 122.00㎡ 증가, 지분면적 7.00㎡ 증가)",37.4591391763295,126.76851429087
송병철,배우자,토지,답,"인천광역시 남동구 장수동 180-1번지 1,421.00㎡ 중81.58㎡ (총면적 1,421.00㎡ 증가, 지분면적 81.58㎡ 증가)",14587.0,인천광역시 남동구 장수동 180-1번지,"1,421.00㎡ 중81.58㎡ (총면적 1,421.00㎡ 증가, 지분면적 81.58㎡ 증가)",37.4578555223314,126.767100676968
송병철,배우자,토지,답,"인천광역시 남동구 장수동 723-4번지 60.00㎡ 중 2.46㎡ (총면적 60.00㎡ 증가, 지분면적 2.46㎡ 증가)",689.0,인천광역시 남동구 장수동 723-4번지,"60.00㎡ 중 2.46㎡ (총면적 60.00㎡ 증가, 지분면적 2.46㎡ 증가)",37.4471831487301,126.746317585631
송병철,배우자,토지,답,"인천광역시 남동구 장수동 724-1번지 186.00㎡ 중 2.71㎡ (총면적 186.00㎡ 증가, 지분면적 2.71㎡ 증가)",209.0,인천광역시 남동구 장수동 724-1번지,"186.00㎡ 중 2.71㎡ (총면적 186.00㎡ 증가, 지분면적 2.71㎡ 증가)",37.4471650726729,126.745286206676
송병철,배우자,토지,답,"인천광역시 남동구 장수동 724-6번지 85.00㎡ 중 1.24㎡ (총면적 85.00㎡ 증가, 지분면적 1.24㎡ 증가)",95.0,인천광역시 남동구 장수동 724-6번지,"85.00㎡ 중 1.24㎡ (총면적 85.00㎡ 증가, 지분면적 1.24㎡ 증가)",37.4472884559489,126.745135146121
송병철,배우자,토지,답,"인천광역시 남동구 장수동 724-7번지 122.00㎡ 중 1.78㎡ (총면적 122.00㎡ 증가, 지분면적 1.78㎡ 증가)",137.0,인천광역시 남동구 장수동 724-7번지,"122.00㎡ 중 1.78㎡ (총면적 122.00㎡ 증가, 지분면적 1.78㎡ 증가)",37.4472105499959,126.745191576285
김승남,부,토지,답,"전라남도 고흥군 풍양면 송정리 1162-15번지 1,336.00㎡",12758.0,전라남도 고흥군 풍양면 송정리 1162-15번지,"1,336.00㎡",34.5288597965481,127.24708179336
김승남,부,토지,답,"전라남도 고흥군 풍양면 풍남리 1339번지 1,147.00㎡",6950.0,전라남도 고흥군 풍양면 풍남리 1339번지,"1,147.00㎡",34.5210032245355,127.2382211461
이학영,본인,토지,답,"전라남도 광양시 봉강면 지곡리 822번지 3,568.00㎡",163058.0,전라남도 광양시 봉강면 지곡리 822번지,"3,568.00㎡",34.9914663653512,127.571587037657
서영석,본인,토지,답,"전라남도 광양시 옥룡면 용곡리 1462번지 1,673.00㎡ 중196.82㎡",6180.0,전라남도 광양시 옥룡면 용곡리 1462번지,"1,673.00㎡ 중196.82㎡",35.0313446823426,127.617615111762
신정훈,배우자,토지,답,전라남도 나주시 봉황면 유곡리 681번지 322.00㎡ 중107.30㎡,4667.0,전라남도 나주시 봉황면 유곡리 681번지,322.00㎡ 중107.30㎡,34.9920031660259,126.801401935231
신정훈,배우자,토지,답,전라남도 나주시 봉황면 유곡리 682번지 460.00㎡ 중153.30㎡,6346.0,전라남도 나주시 봉황면 유곡리 682번지,460.00㎡ 중153.30㎡,34.9916707915583,126.801105468487
신정훈,배우자,토지,답,"전라남도 나주시 봉황면 유곡리 683-1번지 1,031.00㎡ 중343.70㎡",15157.0,전라남도 나주시 봉황면 유곡리 683-1번지,"1,031.00㎡ 중343.70㎡",34.9914459989526,126.800947958165
신정훈,배우자,토지,답,전라남도 나주시 봉황면 유곡리 683-2번지 281.00㎡ 중93.70㎡,4244.0,전라남도 나주시 봉황면 유곡리 683-2번지,281.00㎡ 중93.70㎡,34.9913198135775,126.800458767706
신정훈,배우자,토지,답,전라남도 나주시 봉황면 유곡리 683번지 948.00㎡ 중316.00㎡,13935.0,전라남도 나주시 봉황면 유곡리 683번지,948.00㎡ 중316.00㎡,34.9916156542902,126.800737355885
신정훈,배우자,토지,답,전라남도 나주시 봉황면 유곡리 686번지 559.00㎡ 중186.30㎡,9389.0,전라남도 나주시 봉황면 유곡리 686번지,559.00㎡ 중186.30㎡,34.9906974916867,126.800399598
신정훈,배우자,토지,답,전라남도 나주시 봉황면 유곡리 693번지 840.00㎡ 중280.00㎡,11956.0,전라남도 나주시 봉황면 유곡리 693번지,840.00㎡ 중280.00㎡,34.991696293154,126.800386877359
주철현,본인,토지,답,"전라남도 여수시 문수동 824번지 1,726.00㎡",214887.0,전라남도 여수시 문수동 824번지,"1,726.00㎡",34.7463956121778,127.695426165146
김회재,부,토지,답,"전라남도 여수시 율촌면 취적리 10-1번지 2,506.00㎡",90967.0,전라남도 여수시 율촌면 취적리 10-1번지,"2,506.00㎡",34.8573995709204,127.602307694008
김회재,부,토지,답,전라남도 여수시 율촌면 취적리 10-2번지 46.00㎡,212.0,전라남도 여수시 율촌면 취적리 10-2번지,46.00㎡,34.8577580834151,127.602210468674
김수옥,배우자,토지,답,"전라남도 장성군 삼계면 신기리 355번지 1,230.00㎡",49850.0,전라남도 장성군 삼계면 신기리 355번지,"1,230.00㎡",35.2621573514253,126.635826706321
김수옥,배우자,토지,답,"전라남도 장성군 삼계면 신기리 358번지 3,117.00㎡",126350.0,전라남도 장성군 삼계면 신기리 358번지,"3,117.00㎡",35.2615105462392,126.63618466515
김민철,본인,토지,답,"전라남도 함평군 학교면 금송리 1061-3번지 1,250.00㎡ 중625.00㎡",6000.0,전라남도 함평군 학교면 금송리 1061-3번지,"1,250.00㎡ 중625.00㎡",34.9996341503014,126.575952109571
윤재갑,본인,토지,답,"전라남도 해남군 화산면 송산리 973-7번지 1,551.00㎡ 중517.00㎡",3825.0,전라남도 해남군 화산면 송산리 973-7번지,"1,551.00㎡ 중517.00㎡",34.4711142654026,126.49064637118
김수흥,본인,토지,답,"전라북도 군산시 대야면 복교리 1598-4번지 3,862.00㎡",62564.0,전라북도 군산시 대야면 복교리 1598-4번지,"3,862.00㎡",35.9231977343704,126.818650366332
이원택,본인,토지,답,"전라북도 김제시 백구면 유강리 730번지 3,932.10㎡",66845.0,전라북도 김제시 백구면 유강리 730번지,"3,932.10㎡",35.9042462557093,126.939991844938
이원택,본인,토지,답,"전라북도 김제시 백구면 유강리 750번지 4,014.30㎡",68644.0,전라북도 김제시 백구면 유강리 750번지,"4,014.30㎡",35.9045736802679,126.941270285961
이원택,배우자,토지,답,"전라북도 김제시 백구면 유강리 751번지 3,989.60㎡",68222.0,전라북도 김제시 백구면 유강리 751번지,"3,989.60㎡",35.9042476091775,126.941271191532
김수흥,배우자,토지,답,"전라북도 익산시 망성면 화산리 820-1번지 1,632.00㎡",35088.0,전라북도 익산시 망성면 화산리 820-1번지,"1,632.00㎡",36.126260107982,127.005786730391
김윤덕,본인,토지,답,"전라북도 정읍시 북면 장학리 854번지 1,880.00㎡",29140.0,전라북도 정읍시 북면 장학리 854번지,"1,880.00㎡",35.6324546503477,126.91081198101
안호영,부,토지,답,전라북도 진안군 동향면 1309-9번지 793.00㎡,11498.0,전라북도 진안군 동향면 1309-9번지,793.00㎡,35.8555427134184,127.582711647932
안호영,부,토지,답,"전라북도 진안군 동향면 2345번지 2,349.00㎡",34765.0,전라북도 진안군 동향면 2345번지,"2,349.00㎡",35.8552671032041,127.583252531552
안호영,부,토지,답,"전라북도 진안군 동향면 2346-2번지 1,928.00㎡",27184.0,전라북도 진안군 동향면 2346-2번지,"1,928.00㎡",35.8547921788601,127.582652020987
안호영,부,토지,답,"전라북도 진안군 동향면 2347번지 1,660.00㎡",24070.0,전라북도 진안군 동향면 2347번지,"1,660.00㎡",35.8544777146189,127.581540239067
안호영,부,토지,답,"전라북도 진안군 동향면 2450-3번지 3,398.10㎡",42476.0,전라북도 진안군 동향면 2450-3번지,"3,398.10㎡",35.8515175733219,127.581282499098
안호영,부,토지,답,전라북도 진안군 동향면 능금리 1399번지 387.00㎡ 중193.00㎡,1109.0,전라북도 진안군 동향면 능금리 1399번지,387.00㎡ 중193.00㎡,35.8595107179247,127.582799808056
안호영,부,토지,답,"전라북도 진안군 동향면 능금리 1423번지 2,536.00㎡ 중634.00㎡",3677.0,전라북도 진안군 동향면 능금리 1423번지,"2,536.00㎡ 중634.00㎡",35.8599564970302,127.58309169783
박성준,본인,토지,답,"충청남도 금산군 남일면 황풍리 348번지 1,957.00㎡",73388.0,충청남도 금산군 남일면 황풍리 348번지,"1,957.00㎡",36.0831869458553,127.504262387009
박성준,본인,토지,답,충청남도 금산군 남일면 황풍리 350번지 299.00㎡,11213.0,충청남도 금산군 남일면 황풍리 350번지,299.00㎡,36.0828087703263,127.504226109632
채수근,모,토지,답,"충청남도 당진시 신평면 남산리 893번지 2,873.80㎡",89000.0,충청남도 당진시 신평면 남산리 893번지,"2,873.80㎡",36.8640516590405,126.772329935661
장동혁,본인,토지,답,"충청남도 보령시 웅천읍 대창리 12번지 1,854.00㎡",60996.0,충청남도 보령시 웅천읍 대창리 12번지,"1,854.00㎡",36.2379653070813,126.61228032769
장동혁,본인,토지,답,충청남도 보령시 웅천읍 대창리 15번지 773.00㎡,26745.0,충청남도 보령시 웅천읍 대창리 15번지,773.00㎡,36.2379035677578,126.611583357033
장동혁,본인,토지,답,충청남도 보령시 웅천읍 대창리 16번지 525.00㎡,18375.0,충청남도 보령시 웅천읍 대창리 16번지,525.00㎡,36.2380443218413,126.61163516786
장동혁,본인,토지,답,충청남도 보령시 웅천읍 대창리 483-3번지 27.00㎡,893.0,충청남도 보령시 웅천읍 대창리 483-3번지,27.00㎡,36.235027884316,126.605283509914
정일영,본인,토지,답,"충청남도 보령시 웅천읍 대창리 819-1번지 2,083.00㎡ 중416.60㎡",9206.0,충청남도 보령시 웅천읍 대창리 819-1번지,"2,083.00㎡ 중416.60㎡",36.226551789732,126.598398741654
진선희,부,토지,답,충청남도 서천군 비인면 남당리 13번지 671.00㎡(671.00㎡ 증가),2966.0,충청남도 서천군 비인면 남당리 13번지,671.00㎡(671.00㎡ 증가),36.1733794713846,126.632110781331
진선희,부,토지,답,충청남도 서천군 비인면 남당리 14번지 516.00㎡(516.00㎡ 증가),2281.0,충청남도 서천군 비인면 남당리 14번지,516.00㎡(516.00㎡ 증가),36.173270214649,126.631895434166
진선희,부,토지,답,"충청남도 서천군 비인면 남당리 16번지 1,983.00㎡(1,983.00㎡ 증가)",8765.0,충청남도 서천군 비인면 남당리 16번지,"1,983.00㎡(1,983.00㎡ 증가)",36.1732465508246,126.631146378238
진선희,부,토지,답,충청남도 서천군 비인면 남당리 17번지 357.00㎡(357.00㎡ 증가),1578.0,충청남도 서천군 비인면 남당리 17번지,357.00㎡(357.00㎡ 증가),36.173149413698,126.63044902012
진선희,부,토지,답,"충청남도 서천군 비인면 남당리 363-3번지 1,263.00㎡(1,263.00㎡ 증가)",15030.0,충청남도 서천군 비인면 남당리 363-3번지,"1,263.00㎡(1,263.00㎡ 증가)",36.1686309655278,126.618523952885
진선희,부,토지,답,충청남도 서천군 비인면 남당리 366번지 473.00㎡(473.00㎡ 증가),5629.0,충청남도 서천군 비인면 남당리 366번지,473.00㎡(473.00㎡ 증가),36.1685547023086,126.620644536755
진선희,부,토지,답,충청남도 서천군 비인면 남당리 5번지 179.00㎡ (179.00㎡증가),791.0,충청남도 서천군 비인면 남당리 5번지,179.00㎡ (179.00㎡증가),36.1731414642984,126.631700519673
진선희,부,토지,답,충청남도 서천군 비인면 남당리 9번지 179.00㎡ (179.00㎡증가),791.0,충청남도 서천군 비인면 남당리 9번지,179.00㎡ (179.00㎡증가),36.1736380522701,126.633264895588
박완주,본인,토지,답,"충청남도 천안시 서북구 직산읍 삼은리 78-2번지2,542.00㎡ 중 635.50㎡",170632.0,충청남도 천안시 서북구 직산읍 삼은리 78-2번지,"2,542.00㎡ 중 635.50㎡",36.8815672574242,127.147290571865
이상민,배우자,토지,답,충청남도 청양군 장평면 락지리 493-1번지 615.00㎡ 중76.80㎡,867.0,충청남도 청양군 장평면 락지리 493-1번지,615.00㎡ 중76.80㎡,36.3766627380466,126.884824756122
