이름,본인과의관계,재산구분,재산의 종류,소재지 면적 등 권리의 명세,현재가액,건물주소,건물면적,Latitude,Longitude
김기현,배우자,건물,아파트(전세(임차)권),서울특별시 성동구 옥수동 옥수하이츠아파트 건물139.00㎡,1075000.0,서울특별시 성동구 옥수동,옥수하이츠아파트 건물139.00㎡,37.5435886378545,127.013438338877
김남국,본인,건물,사무실(전세(임차)권),경기도 안산시 단원구 고잔동 밀레니엄 2 건물 144.00㎡,20000.0,경기도 안산시 단원구 고잔동,밀레니엄 2 건물 144.00㎡,37.3219394584909,126.832292027071
김남국,본인,건물,아파트(전세(임차)권),경기도 안산시 단원구 고잔동 안산레이크타운 푸르지오건물 84.67㎡ (건물 84.67㎡ 증가),600000.0,경기도 안산시 단원구 고잔동,안산레이크타운 푸르지오건물 84.67㎡ (건물 84.67㎡ 증가),37.3219394584909,126.832292027071
김남국,본인,건물,아파트(전세(임차)권),경기도 안산시 단원구 고잔동 호수공원대림아파트 건물0.00㎡ (건물 151.71㎡ 감소),0.0,경기도 안산시 단원구 고잔동,호수공원대림아파트 건물0.00㎡ (건물 151.71㎡ 감소),37.3219394584909,126.832292027071
박덕흠,배우자,건물,기타,경기도 가평군 청평면 고성리 산 건물 68.50㎡,17970.0,경기도 가평군 청평면 고성리,산 건물 68.50㎡,37.7161355723899,127.496403426322
최춘식,배우자,건물,기타,경기도 포천시 관인면 삼율리 대지 357.00㎡ 건물 120.00㎡,56626.0,경기도 포천시 관인면 삼율리,대지 357.00㎡ 건물 120.00㎡,38.1411228808068,127.204033764185
김승수,부,건물,기타,경상북도 상주시 모서면 삼포리 건물 264.90㎡,8440.0,경상북도 상주시 모서면 삼포리,건물 264.90㎡,36.3353064049664,127.95368201667
김승수,부,건물,기타,경상북도 상주시 모서면 삼포리 건물 87.30㎡ 중 29.10㎡,9894.0,경상북도 상주시 모서면 삼포리,건물 87.30㎡ 중 29.10㎡,36.3353064049664,127.95368201667
박형수,본인,건물,기타,"경상북도 울진군 평해읍 월송리 대지 2,130.00㎡ 건물470.80㎡",21368.0,경상북도 울진군 평해읍 월송리,"대지 2,130.00㎡ 건물470.80㎡",36.7374956960367,129.464825080815
박형수,본인,건물,기타,경상북도 울진군 평해읍 월송리 대지 301.00㎡ 건물198.00㎡,1941.0,경상북도 울진군 평해읍 월송리,대지 301.00㎡ 건물198.00㎡,36.7374956960367,129.464825080815
조명희,배우자,건물,기타,경상북도 포항시 남구 오천읍 세계리 대지 698.00㎡ 건물123.00㎡,92800.0,경상북도 포항시 남구 오천읍 세계리,대지 698.00㎡ 건물123.00㎡,35.9609385403841,129.430993763879
박성중,장녀,건물,기타,서울특별시 양천구 목동 목동신시가지아파트 대지387.38㎡ 중 193.69㎡ 건물 304.12㎡ 중 152.06㎡,1543037.0,서울특별시 양천구 목동 목동,신시가지아파트 대지387.38㎡ 중 193.69㎡ 건물 304.12㎡ 중 152.06㎡,37.5304364108361,126.870989288343
박성중,본인,건물,기타,서울특별시 양천구 목동 목동신시가지아파트 대지466.42㎡ 중 233.21㎡ 건물 366.18㎡ 중 183.09㎡,1912008.0,서울특별시 양천구 목동 목동,신시가지아파트 대지466.42㎡ 중 233.21㎡ 건물 366.18㎡ 중 183.09㎡,37.5304364108361,126.870989288343
박성중,배우자,건물,기타,서울특별시 양천구 목동 목동신시가지아파트 대지466.42㎡ 중 233.21㎡ 건물 366.18㎡ 중 183.09㎡,1912008.0,서울특별시 양천구 목동 목동,신시가지아파트 대지466.42㎡ 중 233.21㎡ 건물 366.18㎡ 중 183.09㎡,37.5304364108361,126.870989288343
채수근,모,건물,기타,충청남도 당진시 신평면 남산리 건물 213.00㎡,71000.0,충청남도 당진시 신평면 남산리,건물 213.00㎡,36.8701593526775,126.770007381407
채수근,모,건물,기타,충청남도 당진시 신평면 남산리 산 건물 59.13㎡,20000.0,충청남도 당진시 신평면 남산리,산 건물 59.13㎡,36.8701593526775,126.770007381407
배진교,배우자,건물,기타,충청남도 서산시 성연면 평리 대지 72.50㎡ 건물 18.00㎡,8543.0,충청남도 서산시 성연면 평리,대지 72.50㎡ 건물 18.00㎡,36.8383547404474,126.46455222881
김남국,본인,건물,오피스텔(전세(임차)권),서울특별시 영등포구 여의도동 여의도 플렉시움 오피스텔건물 34.49㎡ (건물 34.49㎡ 증가),200000.0,서울특별시 영등포구 여의도동,여의도 플렉시움 오피스텔건물 34.49㎡ (건물 34.49㎡ 증가),37.5267849150832,126.930167091136
김도읍,본인,건물,사무실(전세(임차)권),부산광역시 강서구 대저1동 건물 85.80㎡,20000.0,부산광역시 강서구 대저1동,건물 85.80㎡,35.2154530980837,128.97681509437
박영순,배우자,건물,다가구주택,대전광역시 대덕구 중리동 대지 161.20㎡ 건물 113.11㎡,130000.0,대전광역시 대덕구 중리동,대지 161.20㎡ 건물 113.11㎡,36.3605737779523,127.426420863562
조경태,모,건물,다가구주택,부산광역시 사하구 신평동 대지 46.00㎡ 중 15.33㎡ 건물146.16㎡ 중 48.76㎡,16000.0,부산광역시 사하구 신평동,대지 46.00㎡ 중 15.33㎡ 건물146.16㎡ 중 48.76㎡,35.0916245823035,128.96525131852
조기열,모,건물,다가구주택,"서울특별시 강동구 길동 대지 167.60㎡ 건물 349.32㎡(대지 167.60㎡ 증가, 건물 349.32㎡ 증가)",1099000.0,서울특별시 강동구 길동,"대지 167.60㎡ 건물 349.32㎡(대지 167.60㎡ 증가, 건물 349.32㎡ 증가)",37.5344859624471,127.142712345548
서정숙,본인,건물,다가구주택,인천광역시 연수구 연수동 대지 219.90㎡ 중 109.95㎡ 건물515.16㎡ 중 257.58㎡,277500.0,인천광역시 연수구 연수동,대지 219.90㎡ 중 109.95㎡ 건물515.16㎡ 중 257.58㎡,37.42221249729,126.681481155615
서정숙,배우자,건물,다가구주택,인천광역시 연수구 연수동 대지 219.90㎡ 중 109.95㎡ 건물515.16㎡ 중 257.58㎡,277500.0,인천광역시 연수구 연수동,대지 219.90㎡ 중 109.95㎡ 건물515.16㎡ 중 257.58㎡,37.42221249729,126.681481155615
김두관,본인,건물,근린생활시설(전세(임차)권),경상남도 양산시 덕계동 진영빌딩 건물 145.45㎡ (건물145.45㎡ 증가),20000.0,경상남도 양산시 덕계동,진영빌딩 건물 145.45㎡ (건물145.45㎡ 증가),35.3750114142141,129.149287564323
김두관,본인,건물,근린생활시설(전세(임차)권),경상남도 양산시 중부동 나래프라자 건물 0.00㎡ (건물104.42㎡ 감소),0.0,경상남도 양산시 중부동,나래프라자 건물 0.00㎡ (건물104.42㎡ 감소),35.3395324207356,129.033717982829
김두관,본인,건물,근린생활시설(전세(임차)권),경상남도 양산시 평산동 흙표침대 건물 0.00㎡ (건물163.96㎡ 감소),0.0,경상남도 양산시 평산동,흙표침대 건물 0.00㎡ (건물163.96㎡ 감소),35.3815622180432,129.146974672454
김두관,배우자,건물,아파트(전세(임차)권),경기도 김포시 풍무동 풍무자이 건물 133.78㎡,360000.0,경기도 김포시 풍무동,풍무자이 건물 133.78㎡,37.6021763512159,126.722044880847
김두관,본인,건물,아파트(전세(임차)권),경상남도 양산시 삼호동 웅상신도시 푸르지오 건물 0.00㎡(건물 84.96㎡ 감소),0.0,경상남도 양산시 삼호동,웅상신도시 푸르지오 건물 0.00㎡(건물 84.96㎡ 감소),35.4140677065355,129.178534584842
김두관,본인,건물,아파트(전세(임차)권),경상남도 양산시 주진동 서희스타힐스 건물 74.85㎡ (건물74.85㎡ 증가),100000.0,경상남도 양산시 주진동,서희스타힐스 건물 74.85㎡ (건물74.85㎡ 증가),35.3952099195822,129.14000283264
김미애,본인,건물,단독주택(전세(임차)권),부산광역시 해운대구 재송동 건물 149.15㎡,10000.0,부산광역시 해운대구 재송동,건물 149.15㎡,35.1855603344596,129.127939014337
김미애,본인,건물,오피스텔(전세(임차)권),서울특별시 영등포구 여의도동 더하우스소호 건물 39.58㎡,40000.0,서울특별시 영등포구 여의도동,더하우스소호 건물 39.58㎡,37.5267849150832,126.930167091136
김민기,장남,건물,근린생활시설(전세(임차)권),"서울특별시 성북구 종암동 건물 131.72㎡ 중 14.00㎡ (건물 총면적 131.72㎡ 증가, 지분면적 14.00㎡ 증가)",10000.0,서울특별시 성북구 종암동,"건물 131.72㎡ 중 14.00㎡ (건물 총면적 131.72㎡ 증가, 지분면적 14.00㎡ 증가)",37.5990602270307,127.035212918853
김민기,배우자,건물,아파트(전세(임차)권),경기도 용인시 기흥구 상하동 지석마을 진흥더루벤스 건물152.46㎡,460000.0,경기도 용인시 기흥구 상하동,지석마을 진흥더루벤스 건물152.46㎡,37.2705605523124,127.13845601465
김민석,본인,건물,근린생활시설(전세(임차)권),"서울특별시 영등포구 대림동 대림하우스 대지 0.00㎡ 중 0.00㎡건물 0.00㎡ 중 0.00㎡ (대지 지분면적 0.00㎡ 감소,건물 지분면적 86.00㎡ 감소)",0.0,서울특별시 영등포구 대림동,"대림하우스 대지 0.00㎡ 중 0.00㎡건물 0.00㎡ 중 0.00㎡ (대지 지분면적 0.00㎡ 감소,건물 지분면적 86.00㎡ 감소)",37.4925087229048,126.902006335554
김민석,본인,건물,근린생활시설(전세(임차)권),"서울특별시 영등포구 신길동 래미안에스티움 상가동 대지 0.00㎡ 중 0.00㎡건물 0.00㎡ 중 0.00㎡ (대지 지분면적0.00㎡ 감소, 건물 지분면적 42.49㎡ 감소)",0.0,서울특별시 영등포구 신길동 래미안에스티움 상가동,"대지 0.00㎡ 중 0.00㎡건물 0.00㎡ 중 0.00㎡ (대지 지분면적0.00㎡ 감소, 건물 지분면적 42.49㎡ 감소)",,
김민석,본인,건물,다세대주택(전세(임차)권),서울특별시 영등포구 신길동 BEST HOUSE 대지 169.00㎡ 중17.89㎡ 건물 306.92㎡ 중 23.49㎡,10000.0,서울특별시 영등포구 신길동,BEST HOUSE 대지 169.00㎡ 중17.89㎡ 건물 306.92㎡ 중 23.49㎡,37.5041663202169,126.91406973946
김민석,본인,건물,단독주택(전세(임차)권),"서울특별시 영등포구 신길동 하늘채빌 대지 0.00㎡ 건물 0.00㎡ 중 0.00㎡ (대지 182.00㎡ 감소, 건물 총면적329.52㎡ 감소, 지분면적 77.90㎡ 감소)",0.0,서울특별시 영등포구 신길동,"하늘채빌 대지 0.00㎡ 건물 0.00㎡ 중 0.00㎡ (대지 182.00㎡ 감소, 건물 총면적329.52㎡ 감소, 지분면적 77.90㎡ 감소)",37.5041663202169,126.91406973946
김민석,본인,건물,상가(전세(임차)권),"서울특별시 영등포구 신길동 신화빌딩 건물 493.12㎡ 중99.32㎡ (건물 총면적 493.12㎡ 증가, 지분면적 99.32㎡ 증가)",30000.0,서울특별시 영등포구 신길동,"신화빌딩 건물 493.12㎡ 중99.32㎡ (건물 총면적 493.12㎡ 증가, 지분면적 99.32㎡ 증가)",37.5041663202169,126.91406973946
김민석,배우자,건물,아파트(전세(임차)권),서울특별시 영등포구 여의도동 여의도시범아파트 건물60.96㎡ (건물 60.96㎡ 증가),80000.0,서울특별시 영등포구 여의도동,여의도시범아파트 건물60.96㎡ (건물 60.96㎡ 증가),37.5267849150832,126.930167091136
김민철,본인,건물,근린생활시설(전세(임차)권),경기도 의정부시 금오동 대송프라자 건물 550.63㎡ 중82.64㎡,20000.0,경기도 의정부시 금오동,대송프라자 건물 550.63㎡ 중82.64㎡,37.755388211865,127.059748029924
설훈,장남,건물,다세대주택,경기도 부천시 춘의동 아이파크 건물 57.88㎡,181000.0,경기도 부천시 춘의동,아이파크 건물 57.88㎡,37.5026880955635,126.785904754648
용혜인,본인,건물,다세대주택,"경기도 안산시 상록구 사동 리슈빌 대지 0.00㎡ 중 0.00㎡건물 0.00㎡ (대지 지분면적 35.61㎡ 감소, 건물71.15㎡ 감소)",0.0,경기도 안산시 상록구 사동,"리슈빌 대지 0.00㎡ 중 0.00㎡건물 0.00㎡ (대지 지분면적 35.61㎡ 감소, 건물71.15㎡ 감소)",37.2971248482643,126.851055922583
노우진,모,건물,다세대주택,부산광역시 중구 영주동 대지 76.00㎡ 건물 136.30㎡,75430.0,부산광역시 중구 영주동,대지 76.00㎡ 건물 136.30㎡,35.1118639237961,129.03199111519
김경만,본인,건물,다세대주택,서울특별시 강서구 등촌동 로얄맨션 건물 65.83㎡,335000.0,서울특별시 강서구 등촌동,로얄맨션 건물 65.83㎡,37.562237476114,126.843670821456
김경만,차남,건물,다세대주택,서울특별시 강서구 화곡동 대안빌라 건물 65.45㎡,200000.0,서울특별시 강서구 화곡동,대안빌라 건물 65.45㎡,37.5362848031695,126.848952280488
인재근,본인,건물,다세대주택,서울특별시 도봉구 창동 삼익빌라 건물 139.95㎡,492000.0,서울특별시 도봉구 창동,삼익빌라 건물 139.95㎡,37.6522582058481,127.045432300312
정찬민,배우자,건물,다세대주택,서울특별시 동작구 사당동 이수빌 건물 21.50㎡ (건물21.50㎡ 증가),81500.0,서울특별시 동작구 사당동,이수빌 건물 21.50㎡ (건물21.50㎡ 증가),37.483932674151,126.9731356614
정찬민,배우자,건물,다세대주택,서울특별시 동작구 사당동 이수빌 건물 44.24㎡ (건물44.24㎡ 증가),169000.0,서울특별시 동작구 사당동,이수빌 건물 44.24㎡ (건물44.24㎡ 증가),37.483932674151,126.9731356614
박정하,배우자,건물,다세대주택,서울특별시 서대문구 연희동 대지 49.41㎡ 건물 51.24㎡,164000.0,서울특별시 서대문구 연희동,대지 49.41㎡ 건물 51.24㎡,37.573910010416,126.935230751932
노우진,차녀,건물,다세대주택,서울특별시 서초구 양재동 라임에이 건물 29.90㎡,420000.0,서울특별시 서초구 양재동,라임에이 건물 29.90㎡,37.4720040276214,127.037463917199
김민석,모,건물,다세대주택,서울특별시 양천구 목동 한강빌라 대지 198.00㎡ 건물69.95㎡,172000.0,서울특별시 양천구 목동,한강빌라 대지 198.00㎡ 건물69.95㎡,37.5304364108361,126.870989288343
김예지,본인,건물,다세대주택,서울특별시 용산구 청파동3가 백산빌라트B 건물 101.41㎡,441000.0,서울특별시 용산구 청파동,3가 백산빌라트B 건물 101.41㎡,37.5454308035402,126.969863704612
지성호,본인,건물,다세대주택,"서울특별시 용산구 효창동 대지 17.61㎡ 건물 29.10㎡(대지 17.61㎡ 증가, 건물 29.10㎡ 증가)",330000.0,서울특별시 용산구 효창동,"대지 17.61㎡ 건물 29.10㎡(대지 17.61㎡ 증가, 건물 29.10㎡ 증가)",37.5424588083351,126.9618988792
양이원영,본인,건물,다세대주택,서울특별시 종로구 누상동 원아트빌 대지 122.30㎡ 건물38.11㎡,229000.0,서울특별시 종로구 누상동,원아트빌 대지 122.30㎡ 건물38.11㎡,37.5800268845222,126.962264659143
양이원영,배우자,건물,다세대주택,"서울특별시 종로구 누상동 원아트빌 대지 122.30㎡ 건물38.11㎡ (건물 3,772.89㎡ 감소)",229000.0,서울특별시 종로구 누상동,"원아트빌 대지 122.30㎡ 건물38.11㎡ (건물 3,772.89㎡ 감소)",37.5800268845222,126.962264659143
이장섭,본인,건물,다세대주택,충청북도 청주시 서원구 미평동 힐타운하우스 건물202.26㎡ (건물 202.26㎡ 증가),590000.0,충청북도 청주시 서원구 미평동,힐타운하우스 건물202.26㎡ (건물 202.26㎡ 증가),36.6042490821192,127.459455451147
김병기,본인,건물,사무실(전세(임차)권),서울특별시 동작구 상도동 대경빌딩 건물 178.27㎡,30000.0,서울특별시 동작구 상도동,대경빌딩 건물 178.27㎡,37.4985163075707,126.939014238644
김병기,본인,건물,아파트(전세(임차)권),서울특별시 동작구 대방동 e-편한세상 건물 0.00㎡ (건물131.64㎡ 감소),0.0,서울특별시 동작구 대방동,e-편한세상 건물 0.00㎡ (건물131.64㎡ 감소),37.508164261,126.926343500008
김병기,본인,건물,아파트(전세(임차)권),"서울특별시 동작구 대방동 대방2차 e-편한세상 건물131,637.00㎡ (건물 131,637.00㎡ 증가)",1100000.0,서울특별시 동작구 대방동,"대방2차 e-편한세상 건물131,637.00㎡ (건물 131,637.00㎡ 증가)",37.508164261,126.926343500008
김병욱(경기 성남시분당구을),차남,건물,오피스텔(전세(임차)권),서울특별시 서대문구 대현동 건물 17.66㎡ (건물 17.66㎡증가),10000.0,서울특별시 서대문구 대현동,건물 17.66㎡ (건물 17.66㎡증가),37.5607686463542,126.947212193537
